label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,581,"database research at columbia university s chang , l gravano , g kaiser , k ross , s stolfo 1998",,sigmod record,,33318,"database research activities at the university of vienna mptmg pernul , m polaschek , am tjoa , g vinek",,"sigmod record ,",1992.0
0,696,"database research at arizona state university s urban , s dietrich , f golshani sigmod record 1996",,,,33318,"database research activities at the university of vienna mptmg pernul , m polaschek , am tjoa , g vinek",,"sigmod record ,",1992.0
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,53611,"database research activities at the university of wisconsin h boral , dj dewitt , rh katz , a klug",,"acm sigmod record ,",1982.0
0,464,"database research at the university of oklahoma l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",,sigmod record,1999.0,53611,"database research activities at the university of wisconsin h boral , dj dewitt , rh katz , a klug",,"acm sigmod record ,",1982.0
0,44,research activities in database management and information retrieval at the university of illinois at chicago sigmod record 2002,"i cruz , a khokhar , b liu , a sistla , o wolfson , c yu",,,53611,"database research activities at the university of wisconsin h boral , dj dewitt , rh katz , a klug",,"acm sigmod record ,",1982.0
0,74,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,53611,"database research activities at the university of wisconsin h boral , dj dewitt , rh katz , a klug",,"acm sigmod record ,",1982.0
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,11528,mechanical engineering education at the university of twente 1999.0,"pc powell , h grunefeld",,
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,58429,"the database group at university of hagen g schlageter , t berkel , e heuel , s mittrach , a",,"acm sigmod record ,",1995.0
0,535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0,58429,"the database group at university of hagen g schlageter , t berkel , e heuel , s mittrach , a",,"acm sigmod record ,",1995.0
0,833,"the database group at national technical university of athens ( ntua ) t sellis , y vassiliou 1995",,sigmod record,,58429,"the database group at university of hagen g schlageter , t berkel , e heuel , s mittrach , a",,"acm sigmod record ,",1995.0
1,818,the database group at university of hagen ( fernuniversitaet ),"g schlageter , t berkel , e heuel , s mittrach , a scherer , w wilkes",sigmod record,1995.0,58429,"the database group at university of hagen g schlageter , t berkel , e heuel , s mittrach , a",,"acm sigmod record ,",1995.0
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,21924,"database research at la trobe university sigmod record , 1992.0",j zeleznikow,,
0,1998,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0,21924,"database research at la trobe university sigmod record , 1992.0",j zeleznikow,,
0,973,database research at nthu and itri a chen 1994,,sigmod record,,21924,"database research at la trobe university sigmod record , 1992.0",j zeleznikow,,
0,581,"database research at columbia university s chang , l gravano , g kaiser , k ross , s stolfo 1998",,sigmod record,,21924,"database research at la trobe university sigmod record , 1992.0",j zeleznikow,,
0,74,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,21924,"database research at la trobe university sigmod record , 1992.0",j zeleznikow,,
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
1,464,"database research at the university of oklahoma l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",,sigmod record,1999.0,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
0,535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
0,1998,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
0,581,"database research at columbia university s chang , l gravano , g kaiser , k ross , s stolfo 1998",,sigmod record,,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
0,852,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,26380,database research at the university of oklahoma . 1999.0,acms anthology,"sigmod record ,",
0,535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0,26380,database research at the university of oklahoma . 1999.0,acms anthology,"sigmod record ,",
0,696,"database research at arizona state university s urban , s dietrich , f golshani sigmod record 1996",,,,26380,database research at the university of oklahoma . 1999.0,acms anthology,"sigmod record ,",
0,74,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,26380,database research at the university of oklahoma . 1999.0,acms anthology,"sigmod record ,",
0,676,"database research at the indian institute of technology , bombay sigmod record 1996","d phatak , n sarda , s seshadri , s sudarshan",,,26380,database research at the university of oklahoma . 1999.0,acms anthology,"sigmod record ,",
0,1916,research in database engineering at the university of namur j hainaut,,sigmod record,2003.0,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
1,535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
0,74,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
0,833,"the database group at national technical university of athens ( ntua ) t sellis , y vassiliou 1995",,sigmod record,,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
0,818,the database group at university of hagen ( fernuniversitaet ),"g schlageter , t berkel , e heuel , s mittrach , a scherer , w wilkes",sigmod record,1995.0,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
0,924,the database research group at eth zurich,"m norrie , s blott , h schek , g weikum",sigmod record,1994.0,16218,"the database and information system research group at the university of ulm p dadam , w klas sigmod record ,",,,1997.0
0,1213,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,20501,"mining generalized association rules ; proceedings of the 21 r srikant , r agrawal vldb",,,
0,1213,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,26863,"fast algorithms for mining association rules . ( 1994 ) r agrawal , r srikant",,"proceedings of vldb , international conference on very large",
0,1543,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,26863,"fast algorithms for mining association rules . ( 1994 ) r agrawal , r srikant",,"proceedings of vldb , international conference on very large",
1,1310,panel : is generic metadata management feasible ? vldb 2000,"p bernstein , l haas , m jarke , e rahm , g wiederhold",,,50323,panel : is generic metadata management feasible ?,pa bernstein,"vldb ,",2000.0
1,1310,panel : is generic metadata management feasible ? vldb 2000,"p bernstein , l haas , m jarke , e rahm , g wiederhold",,,59133,is genericmetadata management feasible ? paneloverview pa bernstein,,"proc26thintconfonvery large data bases ,",
1,1310,panel : is generic metadata management feasible ? vldb 2000,"p bernstein , l haas , m jarke , e rahm , g wiederhold",,,62292,"is generic metadata management feasible ? powerpointfolien , panel session model managing project , & hellip ; ,",p bernstein,,
0,687,"temporal database bibliography update v tsotras , a kumar sigmod record 1996",,,,21945,"temporal database bibliography update . temporal databases : research and practice y wu , s jajodia , x wang 1998.0",,,
